"movie","subject"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:1970s_documentary_films"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:Protests_against_the_Vietnam_War"
"http://dbpedia.org/resource/Street_Scenes","http://dbpedia.org/resource/Category:Documentary_films_about_the_Vietnam_War"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Film_scores_by_Philip_Glass"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_based_on_actual_events"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_shot_in_Morocco"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Tibetan_Buddhism"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Tibetan-language_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:1990s_biographical_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:1990s_drama_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:1997_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:American_drama_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:American_epic_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Mandarin-language_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:StudioCanal_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Touchstone_Pictures_films"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_about_Buddhism"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_about_Nobel_laureates"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Films_about_Tibet"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Screenplays_by_Melissa_Mathison"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:Biographical_films_about_religious_leaders"
"http://dbpedia.org/resource/Kundun","http://dbpedia.org/resource/Category:14th_Dalai_Lama"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:2000s_drama_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:2002_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Film_scores_by_Howard_Shore"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_about_death"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_shot_in_Italy"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_shot_in_Rome"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Italian_drama_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Italian_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Miramax_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_set_in_1846"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_set_in_1862"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Screenplays_by_Jay_Cocks"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Screenplays_by_Kenneth_Lonergan"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Gang_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:American_crime_drama_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:American_epic_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_about_revenge"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Golden_Globe"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Irish-American_culture"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Gangster_films"
"http://dbpedia.org/resource/Gangs_of_New_York","http://dbpedia.org/resource/Category:Screenplays_by_Steven_Zaillian"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Filicide_in_fiction"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_about_psychiatry"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Mental_illness_in_fiction"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:2010_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Appian_Way_Productions_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:American_thriller_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_based_on_American_novels"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_based_on_thriller_novels"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_set_in_psychiatric_hospitals"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_set_on_islands"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Neo-noir"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Paramount_Pictures_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Psychological_thriller_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_set_in_1954"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_set_in_Massachusetts"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Films_shot_in_Massachusetts"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Phoenix_Pictures_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:2010s_thriller_films"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:United_States_Marshals_Service"
"http://dbpedia.org/resource/Shutter_Island_(film)","http://dbpedia.org/resource/Category:Bipolar_disorder_in_fiction"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_about_businesspeople"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_based_on_financial_crisis"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_based_on_non-fiction_books"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_1987"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_London"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_shot_in_New_Jersey"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Wall_Street_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:2010s_comedy_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:2013_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Comedy_films_based_on_actual_events"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Red_Granite_Pictures_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Appian_Way_Productions_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_produced_by_Leonardo_DiCaprio"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:American_black_comedy_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:American_business_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Fiction_with_unreliable_narrators"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_about_drugs"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_featuring_a_Best_Musical_or_Comedy_Actor_Golden_Globe_winning_performance"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_the_1990s"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_shot_in_New_York_City"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Obscenity_controversies_in_film"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Paramount_Pictures_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Self-reflexive_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Universal_Pictures_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_about_con_artists"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_Italy"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_Switzerland"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_shot_in_New_York"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:2010s_biographical_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Films_set_in_New_Zealand"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Legal_films"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","http://dbpedia.org/resource/Category:Biographical_films_about_fraudsters"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actress_Academy_Award-winning_performance"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Screenplay_BAFTA_Award"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_about_singers"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:1970s_drama_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:1974_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:American_romantic_drama_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Best_Film_BAFTA_Award_winners"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Feminist_films"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_set_in_Arizona"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_set_in_New_Mexico"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Films_shot_in_Arizona"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Road_movies"
"http://dbpedia.org/resource/Alice_Doesn't_Live_Here_Anymore","http://dbpedia.org/resource/Category:Warner_Bros._films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:American_3D_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:American_adventure_drama_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Cultural_depictions_of_people"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Film_scores_by_Howard_Shore"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_about_orphans"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_shot_in_London"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_shot_in_Paris"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_that_won_the_Best_Visual_Effects_Academy_Award"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Rail_transport_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_about_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:American_mystery_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Best_Art_Direction_Academy_Award_winners"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_about_filmmaking"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_based_on_American_novels"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_set_in_Paris"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Editing_Academy_Award"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_whose_cinematographer_won_the_Best_Cinematography_Academy_Award"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Golden_Globe"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Paramount_Pictures_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Robot_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Georges_Méliès"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:2010s_drama_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_about_magic_and_magicians"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_about_wish_fulfillment"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Films_set_in_1931"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Steampunk_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:2010s_mystery_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Infinitum_Nihil_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:2011_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Screenplays_by_John_Logan"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:Best_Sound_Mixing_Academy_Award_winners"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:2010s_adventure_films"
"http://dbpedia.org/resource/Hugo_(film)","http://dbpedia.org/resource/Category:2011_3D_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:1990_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_based_on_actual_events"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actor_Academy_Award-winning_performance"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_set_in_Brooklyn"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_shot_in_New_Jersey"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Adapted_Screenplay_BAFTA_Award"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Lucchese_crime_family"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:1990s_biographical_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:1990s_crime_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:American_biographical_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Best_Film_BAFTA_Award_winners"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_about_drugs"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_based_on_biographies"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_produced_by_Irwin_Winkler"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_set_in_the_1950s"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_set_in_the_1960s"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_set_in_the_1970s"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Direction_BAFTA_Award"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Self-reflexive_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:United_States_National_Film_Registry_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Warner_Bros._films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:American_crime_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Biographical_films_about_mobsters"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_about_Italian-American_organized_crime"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_based_on_non-fiction_books_about_organized_crime"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_set_in_1980"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Films_shot_in_New_York"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:Gangster_films"
"http://dbpedia.org/resource/Goodfellas","http://dbpedia.org/resource/Category:True_crime_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Film_scores_by_Elmer_Bernstein"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Films_produced_by_Scott_Rudin"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:1990s_drama_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:1999_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:American_drama_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Films_based_on_American_novels"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Films_shot_in_New_York_City"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Paramount_Pictures_films"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Screenplays_by_Paul_Schrader"
"http://dbpedia.org/resource/Bringing_Out_the_Dead","http://dbpedia.org/resource/Category:Touchstone_Pictures_films"
"http://dbpedia.org/resource/It's_Not_Just_You,_Murray!","http://dbpedia.org/resource/Category:1964_films"
"http://dbpedia.org/resource/It's_Not_Just_You,_Murray!","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/It's_Not_Just_You,_Murray!","http://dbpedia.org/resource/Category:Short_films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/It's_Not_Just_You,_Murray!","http://dbpedia.org/resource/Category:American_short_films"
"http://dbpedia.org/resource/What's_a_Nice_Girl_Like_You_Doing_in_a_Place_Like_This%3F","http://dbpedia.org/resource/Category:1963_films"
"http://dbpedia.org/resource/What's_a_Nice_Girl_Like_You_Doing_in_a_Place_Like_This%3F","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/What's_a_Nice_Girl_Like_You_Doing_in_a_Place_Like_This%3F","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/What's_a_Nice_Girl_Like_You_Doing_in_a_Place_Like_This%3F","http://dbpedia.org/resource/Category:Short_films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/What's_a_Nice_Girl_Like_You_Doing_in_a_Place_Like_This%3F","http://dbpedia.org/resource/Category:1960s_short_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:2000s_drama_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Film_scores_by_Howard_Shore"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actress_Academy_Award-winning_performance"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_1938"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_Connecticut"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Miramax_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:2004_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_about_aviators"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Appian_Way_Productions_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:American_aviation_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:American_biographical_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:American_business_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:American_epic_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Best_Drama_Picture_Golden_Globe_winners"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Best_Film_BAFTA_Award_winners"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Epic_films_based_on_actual_events"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_about_filmmaking"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_based_on_biographies"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_featuring_a_Best_Drama_Actor_Golden_Globe_winning_performance"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_1941"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_California"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_the_1920s"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_the_1930s"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_set_in_the_1940s"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_shot_in_Montreal"
"http://dbpedia.org/resource/The_Aviator_(2004_film)","http://dbpedia.org/resource/Category:Films_that_won_the_Best_Costume_Design_Academy_Award"
